timestamp,settlement_period,niv,demand_forecast,wind_forecast,solar_forecast,generation_forecast,interconnector_flow,day_ahead_price,system_price,temperature
2025-07-21T07:00:00Z,15,127.7,27864.64,4088.34,3251.9,24705.41,2440.71,44.55,43.43,14.79
2025-07-21T07:30:00Z,16,77.35,28061.34,4049.99,4182.29,26889.55,1559.36,45.05,48.24,14.66
2025-07-21T08:00:00Z,17,17.06,28643.67,4178.89,5715.8,25913.21,2054.49,37.21,37.72,14.5
2025-07-21T08:30:00Z,18,-379.37,29001.5,3672.37,6586.6,27608.82,1800.77,37.87,14.45,14.37
2025-07-21T09:00:00Z,19,-681.09,28469.49,3170.47,7152.21,26718.23,2522.82,36.29,-24.16,14.46
2025-07-21T09:30:00Z,20,-734.51,27862.34,3943.25,7176.12,25713.6,2181.18,32.0,-6.96,14.34
2025-07-21T10:00:00Z,21,-849.89,27336.53,4433.06,8842.67,25840.42,1810.08,24.43,-22.11,14.63
2025-07-21T10:30:00Z,22,-486.84,26163.49,4123.38,,24696.68,1621.42,27.5,0.96,14.88
2025-07-21T11:00:00Z,23,-424.2,26040.86,3995.36,10275.66,24385.69,1165.67,23.42,7.79,15.26
2025-07-21T11:30:00Z,24,-685.8,26636.72,3695.48,9858.68,25711.26,843.15,16.81,-17.58,15.16
2025-07-21T12:00:00Z,25,-772.21,25796.96,3879.81,11408.41,25192.0,945.36,20.35,-24.27,14.96
2025-07-21T12:30:00Z,26,-1398.39,26496.0,3778.37,11672.67,25696.33,1642.04,21.97,-40.57,15.15
2025-07-21T13:00:00Z,27,-597.33,26477.42,3340.04,11593.83,24287.5,1815.16,15.57,-22.86,15.99
2025-07-21T13:30:00Z,28,-714.23,26738.99,3842.94,9108.3,25133.7,1912.07,32.84,-17.34,16.48
2025-07-21T14:00:00Z,29,-526.55,26865.06,3579.09,8695.98,25327.01,1312.21,36.39,7.27,16.56
2025-07-21T14:30:00Z,30,-615.01,27014.09,3224.71,8366.12,26120.41,1296.39,38.08,14.06,16.86
2025-07-21T15:00:00Z,31,-539.15,27720.88,3526.24,8897.83,27183.69,1001.38,29.22,14.46,17.22
2025-07-21T15:30:00Z,32,-399.2,28719.37,2803.35,7634.83,27646.37,994.77,50.97,21.87,17.11
2025-07-21T16:00:00Z,33,-828.88,28212.17,3045.0,8324.67,27052.88,1433.15,38.39,-7.42,17.6
2025-07-21T16:30:00Z,34,-159.92,30301.76,2422.14,7240.51,28579.35,757.13,48.52,46.5,17.73
2025-07-21T17:00:00Z,35,-119.4,30079.05,1905.96,7017.02,29294.18,1152.59,48.77,45.11,17.86
2025-07-21T17:30:00Z,36,-313.26,30604.54,1275.54,6358.86,29757.95,1090.85,53.64,30.39,17.99
2025-07-21T18:00:00Z,37,-476.27,30640.12,1566.04,5555.64,30318.82,996.32,62.48,33.74,18.34
2025-07-21T18:30:00Z,38,418.13,30559.19,668.57,4023.56,28401.41,964.38,63.87,77.14,18.25
2025-07-21T19:00:00Z,39,278.2,29729.22,300.0,2845.41,28153.9,1507.9,62.28,67.43,17.92
2025-07-21T19:30:00Z,40,755.91,29827.49,612.91,1528.25,27794.53,1245.24,65.55,104.38,18.02
2025-07-21T20:00:00Z,41,841.73,29381.59,673.37,214.05,27452.69,1169.24,53.9,105.72,17.56
2025-07-21T20:30:00Z,42,1498.22,27564.33,426.45,0.0,24910.69,1351.79,61.0,147.86,17.46
2025-07-21T21:00:00Z,43,1053.78,27224.82,1737.13,0.0,26534.13,855.64,52.36,100.81,17.66
2025-07-21T21:30:00Z,44,872.38,27581.94,2144.06,0.0,25606.14,1588.58,52.48,88.9,17.7
2025-07-21T22:00:00Z,45,851.14,27014.39,1032.53,0.0,25458.74,1626.94,59.49,98.09,17.8
2025-07-21T22:30:00Z,46,592.21,26458.48,1612.99,0.0,25586.69,955.36,55.64,62.23,17.78
2025-07-21T23:00:00Z,47,324.27,25724.15,2690.11,119.2,24734.49,1264.71,45.21,73.74,18.14
2025-07-21T23:30:00Z,48,191.19,26168.83,2049.13,20.12,25403.07,1171.65,53.92,56.15,17.8
2025-07-22T00:00:00Z,1,-191.09,23946.88,2053.41,0.0,23177.18,1617.21,46.41,52.59,17.77
2025-07-22T00:30:00Z,2,94.53,24088.5,1442.13,0.0,22508.7,1539.94,49.97,62.73,17.43
2025-07-22T01:00:00Z,3,248.32,23258.76,1277.86,0.0,22077.16,952.96,45.08,72.8,17.39
2025-07-22T01:30:00Z,4,577.62,23445.93,1591.36,0.0,21273.31,1420.79,40.3,90.3,17.11
2025-07-22T02:00:00Z,5,494.55,22826.95,1831.31,146.37,20978.96,2169.76,39.21,51.27,17.23
2025-07-22T02:30:00Z,6,790.65,23446.15,2366.78,103.56,21469.76,1453.99,42.89,61.76,16.84
2025-07-22T03:00:00Z,7,185.27,23287.72,3073.49,68.63,21317.75,2091.49,39.48,53.01,16.88
2025-07-22T03:30:00Z,8,-480.89,22989.82,2637.5,0.0,21850.89,2434.17,40.67,9.78,16.75
2025-07-22T04:00:00Z,9,179.7,24005.46,3161.11,0.0,21274.0,1733.99,46.5,52.98,16.49
2025-07-22T04:30:00Z,10,129.13,23597.83,3101.06,0.0,20477.21,2385.06,31.64,39.73,16.38
2025-07-22T05:00:00Z,11,356.86,24626.53,3535.74,0.0,23376.81,1312.07,46.15,52.99,16.22
2025-07-22T05:30:00Z,12,401.78,25140.49,3503.25,5.27,22477.46,1932.22,49.46,58.41,16.1
2025-07-22T06:00:00Z,13,60.3,26563.23,3970.83,950.93,25292.46,2053.55,44.25,35.75,15.89
2025-07-22T06:30:00Z,14,89.11,27355.02,3993.5,2390.84,25077.19,1629.57,44.87,52.99,15.59
2025-07-22T07:00:00Z,15,49.48,28368.77,3884.01,3567.8,26639.97,1678.94,46.71,55.49,15.4
2025-07-22T07:30:00Z,16,-147.55,28374.01,3752.48,4245.78,26538.59,2115.7,42.09,21.67,14.95
2025-07-22T08:00:00Z,17,435.04,27324.22,2992.71,4931.07,24511.85,1934.66,40.75,65.25,15.09
2025-07-22T08:30:00Z,18,182.33,28379.36,3630.83,7319.89,26349.21,2057.72,33.57,43.29,14.8
2025-07-22T09:00:00Z,19,-188.47,28952.19,4291.92,5986.62,26725.52,3106.23,32.97,17.39,14.78
2025-07-22T09:30:00Z,20,-308.49,27683.52,4054.44,6920.45,26311.48,1695.89,26.98,13.22,14.97
2025-07-22T10:00:00Z,21,-288.96,26475.21,4487.21,7358.51,25077.18,1145.86,33.76,9.35,15.23
2025-07-22T10:30:00Z,22,-636.32,26996.12,4592.07,7814.24,26098.99,1342.95,26.76,4.13,14.94
2025-07-22T11:00:00Z,23,296.83,26624.75,4598.45,8691.79,23508.75,1613.47,24.59,39.35,15.05
2025-07-22T11:30:00Z,24,-90.64,25810.59,4930.8,11027.21,24498.71,936.94,12.79,28.8,15.31
2025-07-22T12:00:00Z,25,162.56,25876.96,5023.69,9106.72,23246.14,1645.83,23.92,31.82,15.49
2025-07-22T12:30:00Z,26,-461.51,25610.0,4784.98,12292.58,23604.75,2149.98,21.13,-7.76,15.98
2025-07-22T13:00:00Z,27,-483.96,26315.5,4635.77,10618.54,24180.33,2177.99,16.23,-11.87,15.99
2025-07-22T13:30:00Z,28,-97.56,26353.99,4993.17,8890.19,24383.51,1376.24,27.92,16.75,15.75
2025-07-22T14:00:00Z,29,-576.92,26189.35,5376.48,8397.1,25283.63,1567.11,27.58,-16.07,16.14
2025-07-22T14:30:00Z,30,-228.09,27166.19,5359.97,8820.05,24175.86,1690.46,24.28,-12.61,16.24
2025-07-22T15:00:00Z,31,-611.48,27439.39,4756.48,8617.9,26015.58,2473.36,30.68,-18.29,16.06
2025-07-22T15:30:00Z,32,-778.26,29040.98,5455.66,6673.91,28501.47,1182.61,38.07,3.61,16.24
2025-07-22T16:00:00Z,33,-177.53,29479.19,4729.75,6698.81,28837.77,699.0,41.93,50.92,16.71
2025-07-22T16:30:00Z,34,131.26,29683.08,4308.4,5617.94,28411.87,914.89,52.33,68.59,16.61
2025-07-22T17:00:00Z,35,281.28,30297.68,4427.68,7074.21,29445.58,670.21,51.09,65.88,17.29
2025-07-22T17:30:00Z,36,-236.28,31046.28,3592.26,5659.63,30055.51,1180.81,52.25,26.4,17.25
2025-07-22T18:00:00Z,37,21.32,30657.14,4021.07,4287.34,28880.5,1339.39,57.17,54.27,17.38
2025-07-22T18:30:00Z,38,265.85,30936.47,3771.83,3029.87,29832.59,995.67,55.35,85.72,17.2
2025-07-22T19:00:00Z,39,171.74,30898.09,3948.49,2155.67,30473.2,619.82,53.15,53.75,17.28
2025-07-22T19:30:00Z,40,-232.66,29524.53,4384.57,893.53,29197.82,690.05,56.36,35.55,17.28
2025-07-22T20:00:00Z,41,-582.53,29802.58,4493.18,10.5,29250.03,1414.95,59.21,47.22,16.96
2025-07-22T20:30:00Z,42,-644.44,28994.87,5284.4,0.0,29168.05,766.93,55.88,2.25,17.56
2025-07-22T21:00:00Z,43,-254.81,27859.76,4224.74,51.47,25581.75,2211.34,51.06,37.7,17.39
2025-07-22T21:30:00Z,44,20.65,26974.55,5478.1,0.0,25320.89,618.79,53.75,74.19,17.19
2025-07-22T22:00:00Z,45,343.35,26779.43,4674.39,21.51,26123.18,631.8,49.13,54.96,17.29
2025-07-22T22:30:00Z,46,-171.48,26193.61,5312.34,0.0,26323.7,716.29,45.65,31.37,17.55
2025-07-22T23:00:00Z,47,117.71,25680.44,4772.83,0.0,23835.79,1763.34,40.22,45.42,17.62
2025-07-22T23:30:00Z,48,-158.36,26058.71,5014.31,99.41,25965.46,1120.59,48.19,44.21,17.16
2025-07-23T00:00:00Z,1,125.39,23993.05,5366.51,0.0,22023.38,1159.33,35.83,45.07,17.1
2025-07-23T00:30:00Z,2,-42.01,23971.01,4593.8,91.22,22002.44,2231.64,46.22,46.4,16.46
2025-07-23T01:00:00Z,3,-239.59,23649.67,4282.4,65.43,23649.76,262.16,37.28,21.01,16.42
2025-07-23T01:30:00Z,4,-503.6,22897.56,3279.75,0.0,22360.46,1648.55,43.22,25.85,15.81
2025-07-23T02:00:00Z,5,-164.77,23522.2,4226.01,104.91,22108.97,1442.78,50.28,62.95,15.39
2025-07-23T02:30:00Z,6,-353.84,22992.01,3753.12,0.0,20497.55,2771.17,45.87,36.08,15.15
2025-07-23T03:00:00Z,7,-498.87,23628.99,2932.85,0.0,22620.93,1447.01,47.56,5.74,15.01
2025-07-23T03:30:00Z,8,-136.98,23099.0,3596.36,0.0,21027.56,1365.48,44.66,40.63,14.72
2025-07-23T04:00:00Z,9,221.85,23330.83,2468.96,0.0,20862.52,2080.23,39.64,71.89,14.84
2025-07-23T04:30:00Z,10,-10.55,23589.09,2433.48,33.33,21839.81,1958.61,44.23,33.77,14.79
2025-07-23T05:00:00Z,11,-172.83,24627.52,1023.07,0.0,22630.54,2106.52,50.24,40.26,14.74
2025-07-23T05:30:00Z,12,160.1,25393.11,1412.18,38.55,23518.31,1682.41,54.88,32.95,14.3
2025-07-23T06:00:00Z,13,-124.84,26532.01,1143.44,1289.34,25182.03,1604.63,57.21,50.57,14.53
2025-07-23T06:30:00Z,14,-197.81,27076.2,1420.44,2724.21,25709.38,1466.85,50.11,39.94,14.23
2025-07-23T07:00:00Z,15,-363.01,28678.34,1895.03,4151.09,27272.82,2022.68,48.49,21.89,14.52
2025-07-23T07:30:00Z,16,51.23,28503.54,1464.82,4646.28,26173.15,1977.13,44.09,41.21,14.9
2025-07-23T08:00:00Z,17,4.74,28141.54,1152.45,5943.07,26286.13,2048.45,43.39,41.58,14.97
2025-07-23T08:30:00Z,18,183.37,28072.94,1902.02,6322.98,24828.94,2991.74,46.84,63.39,15.18
2025-07-23T09:00:00Z,19,38.32,28478.13,1229.29,9018.35,25585.95,2551.74,36.91,25.46,14.52
2025-07-23T09:30:00Z,20,-284.08,27354.42,949.9,9731.5,26394.65,1787.01,29.03,14.37,14.53
2025-07-23T10:00:00Z,21,-570.41,27524.57,1065.76,11021.52,26583.86,1557.62,33.36,15.87,14.86
2025-07-23T10:30:00Z,22,-317.71,27157.07,993.58,9881.21,24928.98,2294.14,34.18,5.99,15.17
2025-07-23T11:00:00Z,23,-260.53,26763.93,1190.01,12261.28,24382.4,2024.04,29.11,20.59,15.04
2025-07-23T11:30:00Z,24,-993.65,25718.57,300.0,12477.9,24797.74,1770.59,24.58,-31.65,15.13
2025-07-23T12:00:00Z,25,-1005.94,26348.33,576.65,12917.15,25644.09,1882.53,22.24,-26.71,14.75
2025-07-23T12:30:00Z,26,-527.14,26082.08,300.0,13006.62,24090.82,1053.67,26.44,-17.79,15.04
2025-07-23T13:00:00Z,27,-409.82,25798.45,491.43,11991.85,23565.74,1830.29,29.35,1.86,14.83
2025-07-23T13:30:00Z,28,-102.46,26230.15,473.13,13064.63,24729.08,1142.78,33.73,31.58,15.31
2025-07-23T14:00:00Z,29,-7.52,26862.32,1163.46,12238.65,25438.46,1274.37,31.77,10.39,15.79
2025-07-23T14:30:00Z,30,100.18,26850.0,606.49,10460.99,24968.39,1620.73,37.52,40.14,15.91
2025-07-23T15:00:00Z,31,-360.7,27853.43,1690.72,9326.64,26104.52,1650.13,39.06,41.78,16.25
2025-07-23T15:30:00Z,32,-579.79,29003.37,1834.56,10184.21,29212.91,214.07,36.09,-18.69,16.41
2025-07-23T16:00:00Z,33,-328.95,29478.48,1987.11,9337.28,27404.35,1871.08,42.17,9.86,16.66
2025-07-23T16:30:00Z,34,-190.57,29739.95,1462.73,8363.5,27924.08,1534.0,47.51,35.41,16.59
2025-07-23T17:00:00Z,35,-189.99,30332.54,1201.2,7648.38,29566.31,687.43,58.65,41.51,16.9
2025-07-23T17:30:00Z,36,76.1,30348.03,976.98,6443.87,29648.58,851.29,50.55,87.41,16.68
2025-07-23T18:00:00Z,37,293.96,30481.57,300.0,5461.81,29419.21,1124.14,60.82,91.19,16.4
2025-07-23T18:30:00Z,38,41.45,29918.4,1255.06,4166.06,29278.11,838.58,55.19,40.44,16.48
2025-07-23T19:00:00Z,39,203.87,30339.82,1929.91,2397.29,29901.32,408.13,65.31,57.78,16.51
2025-07-23T19:30:00Z,40,252.38,29998.12,1695.38,1415.11,29010.97,607.04,60.64,72.27,16.62
2025-07-23T20:00:00Z,41,419.49,29033.31,2219.46,0.0,27902.16,1332.66,66.25,89.92,16.49
2025-07-23T20:30:00Z,42,687.9,28003.96,2282.93,0.0,26434.51,556.3,63.15,117.71,16.9
2025-07-23T21:00:00Z,43,201.98,27750.35,2128.34,0.0,27071.46,1040.9,56.8,52.02,16.88
2025-07-23T21:30:00Z,44,251.45,27711.43,2415.2,0.0,26981.51,1308.23,55.58,78.21,16.86
2025-07-23T22:00:00Z,45,624.94,27033.07,3856.47,0.0,25060.52,1263.25,50.14,89.12,16.79
2025-07-23T22:30:00Z,46,-152.18,26255.11,3203.26,42.62,25834.47,1020.36,48.25,45.63,16.88
2025-07-23T23:00:00Z,47,-502.48,26870.76,3776.15,248.52,26865.88,951.79,45.61,1.64,16.84
2025-07-23T23:30:00Z,48,11.72,26959.32,4031.93,21.63,25617.32,775.8,51.51,53.83,16.75
2025-07-24T00:00:00Z,1,-374.24,24196.07,3535.04,70.43,22788.47,1578.16,49.78,16.54,16.82
2025-07-24T00:30:00Z,2,-362.13,23980.22,3501.95,77.04,22665.39,1062.78,45.37,60.23,16.19
2025-07-24T01:00:00Z,3,-181.35,24057.08,4078.06,0.0,21461.14,2480.43,44.39,33.34,15.57
2025-07-24T01:30:00Z,4,196.11,23061.41,3838.1,103.52,21236.54,1479.28,40.04,54.18,15.32
2025-07-24T02:00:00Z,5,675.65,23573.55,3838.56,22.69,21000.29,1765.04,42.11,72.78,15.04
2025-07-24T02:30:00Z,6,272.01,23103.19,4251.23,96.32,22627.02,1398.99,37.22,47.92,14.93
2025-07-24T03:00:00Z,7,162.86,23199.66,4939.83,0.0,21103.29,2056.08,41.69,49.08,14.7
2025-07-24T03:30:00Z,8,-50.49,22926.12,5123.6,24.6,22071.65,925.95,37.4,38.77,14.61
2025-07-24T04:00:00Z,9,-203.35,23136.32,5647.64,62.42,21550.32,2040.33,39.08,37.96,14.12
2025-07-24T04:30:00Z,10,-276.62,23093.69,5849.8,0.0,21657.44,1775.84,43.14,42.71,13.92
2025-07-24T05:00:00Z,11,-156.75,25218.55,5587.67,0.0,21714.32,3184.52,42.72,33.6,13.45
2025-07-24T05:30:00Z,12,124.32,25748.08,4944.73,0.0,23526.41,1919.83,45.17,47.03,13.38
2025-07-24T06:00:00Z,13,185.16,26471.95,4553.41,1341.33,24706.6,1597.77,39.85,51.43,12.84
2025-07-24T06:30:00Z,14,97.17,27166.52,4739.73,2374.82,25445.7,2412.26,44.84,57.01,12.82
2025-07-24T07:00:00Z,15,64.87,26756.5,4841.58,3451.99,24426.22,2063.21,35.55,31.98,12.43
2025-07-24T07:30:00Z,16,145.84,27953.75,5201.15,3995.81,26257.99,1322.19,41.42,31.05,12.32
2025-07-24T08:00:00Z,17,1.6,28425.13,4818.64,4837.04,25313.44,2737.38,42.54,35.2,12.51
2025-07-24T08:30:00Z,18,-370.95,28038.06,5299.32,5507.46,26694.02,1369.08,39.71,35.67,12.59
2025-07-24T09:00:00Z,19,-430.37,27489.31,4486.23,6567.71,25970.63,1732.76,37.82,13.15,12.28
2025-07-24T09:30:00Z,20,-900.29,27341.4,4748.3,7810.12,27052.97,2033.21,28.83,-21.99,12.22
2025-07-24T10:00:00Z,21,-374.37,27259.28,4103.79,9577.34,24616.45,1897.58,22.99,-5.76,12.02
2025-07-24T10:30:00Z,22,-115.05,26762.55,4139.76,11166.5,23839.62,2202.87,27.39,26.14,11.8
2025-07-24T11:00:00Z,23,-543.67,26728.04,4719.63,8345.43,26597.79,1145.2,30.85,-12.87,12.0
2025-07-24T11:30:00Z,24,343.01,26948.85,5023.47,9068.64,23905.03,1614.48,21.31,26.98,12.33
2025-07-24T12:00:00Z,25,-406.61,26216.34,4759.42,10868.75,25588.16,1263.07,28.98,3.52,12.65
2025-07-24T12:30:00Z,26,-170.09,25837.25,4706.29,9581.65,23485.96,1879.89,25.82,14.47,13.01
2025-07-24T13:00:00Z,27,-264.42,26803.33,5424.36,7851.82,24747.62,1965.48,30.29,13.48,13.25
2025-07-24T13:30:00Z,28,-525.92,25587.82,4599.28,10446.21,24170.68,1322.29,16.8,2.01,13.44
2025-07-24T14:00:00Z,29,-1111.16,25735.12,4171.74,8772.3,25340.51,1354.45,22.48,-41.2,13.46
2025-07-24T14:30:00Z,30,-562.18,26727.4,3906.65,9895.06,25381.7,1120.52,34.16,-4.96,13.62
2025-07-24T15:00:00Z,31,-569.62,28042.23,4451.42,10744.32,27758.21,811.07,32.6,-4.8,13.59
2025-07-24T15:30:00Z,32,-559.42,28423.61,3907.04,9176.32,26586.29,1540.52,43.54,35.46,13.66
2025-07-24T16:00:00Z,33,-102.03,28548.12,4021.49,8369.74,27272.81,766.69,45.67,45.44,13.92
2025-07-24T16:30:00Z,34,262.15,29361.4,4279.23,8288.3,27784.97,1162.61,34.77,40.02,14.12
2025-07-24T17:00:00Z,35,397.57,29667.38,4639.93,6143.13,27946.39,1421.2,43.37,76.81,15.0
2025-07-24T17:30:00Z,36,481.47,30014.91,4828.15,5207.69,28737.25,423.47,44.85,72.65,14.88
2025-07-24T18:00:00Z,37,461.11,31337.14,4675.85,3997.17,29982.01,1166.89,47.63,83.19,15.0
2025-07-24T18:30:00Z,38,-43.85,30487.08,4636.19,3337.08,30756.94,591.78,56.78,68.56,
2025-07-24T19:00:00Z,39,-261.84,30962.13,4594.44,1771.86,30196.79,1249.87,50.93,27.79,14.84
2025-07-24T19:30:00Z,40,194.03,29291.3,4469.67,961.61,28153.58,1111.36,58.08,45.25,14.84
2025-07-24T20:00:00Z,41,196.96,29244.32,4541.31,32.45,28735.85,765.13,64.16,47.2,15.07
2025-07-24T20:30:00Z,42,673.84,28448.21,4748.98,0.0,26970.91,1245.31,53.66,87.89,14.98
2025-07-24T21:00:00Z,43,273.29,28069.54,5101.36,0.0,26747.43,1375.0,58.69,72.53,14.92
2025-07-24T21:30:00Z,44,120.77,27213.29,5039.42,34.51,26843.71,610.44,53.74,62.19,14.78
2025-07-24T22:00:00Z,45,714.57,27039.88,4397.59,0.0,24906.07,1260.15,47.88,97.69,14.39
2025-07-24T22:30:00Z,46,-62.02,26475.45,4572.31,0.0,25853.07,933.3,51.43,72.83,14.15
2025-07-24T23:00:00Z,47,-118.56,25490.48,5439.2,0.0,24152.77,1638.01,49.07,49.21,13.95
2025-07-24T23:30:00Z,48,-180.67,26083.3,5425.03,98.05,25345.36,309.96,58.32,30.01,13.82
2025-07-25T00:00:00Z,1,-302.6,24327.89,6658.4,0.0,22271.95,1721.2,37.61,30.61,13.89
2025-07-25T00:30:00Z,2,-593.32,23721.66,6364.19,75.28,23375.22,979.66,37.36,5.83,13.66
2025-07-25T01:00:00Z,3,-562.38,24027.06,6522.18,0.0,23343.75,1426.19,44.47,25.7,13.42
2025-07-25T01:30:00Z,4,-290.62,23819.95,5143.74,0.0,21240.92,2326.71,38.89,39.05,12.84
2025-07-25T02:00:00Z,5,-567.3,22970.18,5628.63,14.53,22313.59,1065.98,40.25,2.15,12.76
2025-07-25T02:30:00Z,6,-763.55,22878.51,5688.22,0.0,21939.88,1913.39,36.22,-14.57,12.41
2025-07-25T03:00:00Z,7,-469.01,22413.09,6170.77,0.0,21161.4,1384.88,36.33,21.77,12.38
2025-07-25T03:30:00Z,8,76.77,22367.23,7027.08,0.0,19019.88,2530.28,24.44,34.91,12.48
2025-07-25T04:00:00Z,9,-184.95,23340.54,6577.51,0.0,20909.01,2127.58,39.16,21.26,12.26
2025-07-25T04:30:00Z,10,317.53,24257.72,6961.44,27.13,20096.51,3209.67,33.75,47.7,11.87
2025-07-25T05:00:00Z,11,-104.05,24303.29,7771.13,115.63,23023.26,2095.6,41.63,25.67,11.72
2025-07-25T05:30:00Z,12,-689.77,25926.91,7656.01,227.27,24794.01,2462.5,32.44,4.89,11.67
2025-07-25T06:00:00Z,13,-459.94,26063.92,7239.39,867.91,24310.36,2011.2,42.9,14.54,11.5
2025-07-25T06:30:00Z,14,155.1,26900.0,7815.66,1940.31,23373.55,2954.88,39.03,65.5,11.31
2025-07-25T07:00:00Z,15,-428.83,27592.71,7748.85,2668.65,26043.58,2132.98,39.48,28.21,11.39
2025-07-25T07:30:00Z,16,-53.1,28668.51,8374.85,2449.13,25399.81,2695.37,41.05,45.43,11.48
2025-07-25T08:00:00Z,17,-857.01,28092.61,8580.91,2988.3,28069.05,1261.27,28.24,-48.49,11.42
2025-07-25T08:30:00Z,18,-379.11,28417.28,8827.1,3247.74,25796.85,2092.8,37.06,15.8,11.1
2025-07-25T09:00:00Z,19,-556.14,27951.85,8228.43,4883.65,26244.49,1818.34,32.83,-13.83,11.28
2025-07-25T09:30:00Z,20,-674.87,27489.88,7925.69,4193.59,25740.24,2336.4,32.39,7.04,11.22
2025-07-25T10:00:00Z,21,-307.99,27222.97,8182.81,5868.31,24809.33,2523.3,23.5,14.29,11.4
2025-07-25T10:30:00Z,22,115.68,26662.28,8354.29,5894.23,22717.78,2789.01,20.64,7.63,11.6
2025-07-25T11:00:00Z,23,-233.49,26759.72,8226.71,5982.65,25744.18,1322.47,22.33,14.07,11.37
2025-07-25T11:30:00Z,24,139.83,26026.74,7832.92,7207.41,23143.88,2356.35,18.66,25.77,11.6
2025-07-25T12:00:00Z,25,-331.2,26129.81,6790.04,7923.2,24670.69,1615.5,25.83,8.88,11.95
2025-07-25T12:30:00Z,26,-91.49,25956.71,6516.65,7673.01,22855.71,2300.2,24.26,33.66,12.33
2025-07-25T13:00:00Z,27,-385.11,26602.51,6600.37,10516.49,25085.47,1663.9,19.71,-9.92,12.61
2025-07-25T13:30:00Z,28,-664.54,26107.72,6093.5,7986.76,24213.68,2306.57,32.32,2.12,12.44
2025-07-25T14:00:00Z,29,-647.16,26469.91,6415.88,8103.79,25930.25,1224.11,27.56,-8.79,12.99
2025-07-25T14:30:00Z,30,-921.25,27398.75,6301.79,7055.32,26037.14,1912.06,34.18,-21.17,13.35
2025-07-25T15:00:00Z,31,-1164.95,27526.81,6573.79,8003.23,27656.04,850.63,34.13,-44.19,13.35
2025-07-25T15:30:00Z,32,-728.68,28535.13,7104.99,5503.1,28166.8,784.11,42.75,-3.58,13.43
2025-07-25T16:00:00Z,33,-374.63,30008.3,7041.59,6132.1,29056.6,776.7,46.37,31.92,13.73
2025-07-25T16:30:00Z,34,-433.09,29222.8,7058.43,4608.36,28109.13,1204.99,45.27,29.13,14.11
2025-07-25T17:00:00Z,35,-525.41,30829.54,6576.07,3816.04,30164.23,1151.66,53.33,17.89,14.21
2025-07-25T17:30:00Z,36,232.53,30306.81,7184.32,3627.38,27831.91,1443.68,51.75,96.56,14.58
2025-07-25T18:00:00Z,37,479.09,31215.09,6577.46,2974.41,28585.87,1338.76,56.57,98.9,14.35
2025-07-25T18:30:00Z,38,419.47,30813.45,6861.54,2827.82,29902.48,1114.72,40.13,48.18,14.26
2025-07-25T19:00:00Z,39,-354.94,30429.05,7507.82,1610.82,30469.6,1351.36,49.47,33.28,13.92
2025-07-25T19:30:00Z,40,-367.45,29578.79,6181.48,650.99,29229.66,1074.96,61.1,21.21,13.81
2025-07-25T20:00:00Z,41,-103.25,28895.11,6352.19,0.0,27222.53,1481.37,55.1,54.72,14.2
2025-07-25T20:30:00Z,42,-330.29,28009.8,6200.52,190.05,27867.8,794.39,55.86,50.69,14.68
2025-07-25T21:00:00Z,43,-40.35,27663.67,6759.39,0.0,26001.16,1483.29,47.78,38.53,14.72
2025-07-25T21:30:00Z,44,296.92,26994.45,6265.2,69.25,25944.42,533.44,47.86,65.36,14.54
2025-07-25T22:00:00Z,45,839.28,26668.13,5849.32,0.0,23783.87,2048.88,43.02,87.46,14.42
2025-07-25T22:30:00Z,46,585.04,25600.26,5517.87,0.0,24645.18,878.95,45.05,74.29,14.43
2025-07-25T23:00:00Z,47,653.41,25939.16,4643.09,65.58,24543.85,889.59,49.57,74.31,13.96
2025-07-25T23:30:00Z,48,122.24,26280.87,4178.21,0.0,24708.26,2139.98,40.54,45.75,13.69
2025-07-26T00:00:00Z,1,605.57,22848.21,4688.5,0.0,20444.61,1402.17,31.34,78.46,13.96
2025-07-26T00:30:00Z,2,11.13,22135.58,4624.4,0.0,20245.8,2327.92,38.51,44.36,13.55
2025-07-26T01:00:00Z,3,296.27,22900.53,4266.67,114.09,20563.47,1790.66,44.33,66.9,13.2
2025-07-26T01:30:00Z,4,52.79,21245.46,4029.7,0.0,20296.15,1074.29,33.5,29.76,13.01
2025-07-26T02:00:00Z,5,-59.04,21210.89,4658.68,95.44,19013.06,1773.03,30.85,41.88,12.87
2025-07-26T02:30:00Z,6,-298.19,20475.57,4346.68,69.49,20246.73,861.72,29.07,18.6,12.54
2025-07-26T03:00:00Z,7,-324.05,20906.02,4732.64,52.69,18544.24,2197.88,34.17,16.04,12.36
2025-07-26T03:30:00Z,8,-61.27,21982.06,5071.64,62.8,20043.55,2439.02,33.34,41.5,12.31
2025-07-26T04:00:00Z,9,-110.64,21357.61,4346.69,0.0,19182.12,2348.02,41.23,27.32,12.56
2025-07-26T04:30:00Z,10,-327.94,21330.21,4317.06,0.0,20170.38,1782.25,33.15,24.57,12.36
2025-07-26T05:00:00Z,11,-351.53,22994.8,4292.34,0.0,20430.86,2242.35,34.28,10.42,12.2
2025-07-26T05:30:00Z,12,-307.8,23550.36,4552.87,0.0,22929.14,1557.84,35.02,7.81,12.41
2025-07-26T06:00:00Z,13,-235.47,24579.32,4666.57,1301.5,21808.25,2439.43,39.75,30.67,12.18
2025-07-26T06:30:00Z,14,-582.67,24928.75,4897.36,2127.5,22509.92,2487.17,37.68,35.7,11.81
